"   ","RB090_DATE_OUT-RB090_DATE_IN","RB090_ETAG_ID","RB090_LOT_NO","RB090_COMPONENT","RB090_SIZE","RB090_DATE_IN","RB090_IN_QTY","RB090_DATE_OUT","RB090_OUT_QTY","RB090_TICKET_ID","RB090_STOCK_NO","RB090_PROD_LINE","RB090_SLIP_NO"
"7580","0.000949074074074074","30001FBC122005141210487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529856","IP","LF 02A",""
"7581","0.000949074074074074","30001EEB122005141210487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529855","IP","LF 02A",""
"7582","0.000949074074074074","300029AA122005141220C05708001095","N0E51","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529916","IP","LF 01A",""
"7583","0.000949074074074074","300026D6122005141210487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529858","IP","LF 02A",""
"7584","0.000949074074074074","30001CB1122005141210487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529857","IP","LF 02A",""
"7585","0.000949074074074074","300022BB122005141210487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529858","IP","LF 02A",""
"7586","0.000949074074074074","30001E1E122005141210487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529855","IP","LF 02A",""
"7587","0.000949074074074074","30002739122005141209487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529854","IP","LF 02A",""
"7588","0.000949074074074074","300027DC122005141218DB6537113095","N0D47","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529989","IP","LF ML1",""
"7589","0.000949074074074074","300019A0122005141220C05708001095","N0E51","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529915","IP","LF 01A",""
"7590","0.000949074074074074","30002058122005141210487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529856","IP","LF 02A",""
"7591","0.000949074074074074","30001FDA122005141210487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529857","IP","LF 02A",""
"7592","0.000949074074074074","30002643122005141218DB6537113095","N0D47","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529987","IP","LF ML1",""
"7593","0.000949074074074074","3000254F122005141220C05708001095","N0E51","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529916","IP","LF 01A",""
"7594","0.000949074074074074","300017EB122005141220C05708001095","N0E51","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529917","IP","LF 01A",""
"7595","0.000949074074074074","30001D68122005141220C05708001095","N0E51","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529915","IP","LF 01A",""
"7596","0.000949074074074074","300025E2122005141210487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529990","IP","LF 02A",""
"7597","0.000949074074074074","30001916122005141210487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529856","IP","LF 02A",""
"7598","0.000949074074074074","300026BA122005141209487471104095","N0F27","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529854","IP","LF 02A",""
"7599","0.000949074074074074","3000223E122005141221C05708001095","N0E51","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529976","IP","LF 01A",""
"7600","0.000949074074074074","3000247A122005141218DB6537113095","N0D47","MIDSOLE","09.5","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529971","IP","LF ML1",""
"7601","0.000949074074074074","300026FB122005141211487471104100","N0F27","MIDSOLE","10","2020/5/14 12:27:20","12","2020/5/14 12:28:42","12","T001529860","IP","LF 02A",""
